Seed,Algorithm,Preprocessing Pipeline,Scaling,Sampling,time,precision,recall,result_profit
1,KerasNN_6l_12n_or_iu_lb_d4,feature_engineered,RobustScaler,SMOTETomek,0:01:42.117201,0.613718411552347,0.443864229765013,0.339
1,KerasNN_6l_6n_oa_ih_lb_d4,feature_engineered,None,EditedNN,0:00:58.033328,0,0,0
1,KerasNN_3l_6n_or_ih_lb_d4,Joris_Pipeline,Normalizer,EditedNN,0:00:52.135744,0.542168674698795,0.323159784560144,0.221
1,KerasNN_6l_12n_or_iu_lb_d4,feature_engineered,RobustScaler,None,0:01:11.174906,0.505415162454874,0.417910447761194,0.265
1,KerasNN_3l_6n_or_ih_lb_d4,Joris_Pipeline,Normalizer,SMOTE,0:01:20.494604,0.780120481927711,0.273495248152059,0.245
1,KerasNN_6l_6n_oa_ih_lb_d4,feature_engineered,None,SMOTE,0:01:33.405698,0.815884476534296,0.142586750788644,0.131
1,KerasNN_6l_12n_or_iu_lb_d4,feature_engineered,MinMaxScaler,RandomOverSampler_0.2,0:01:13.092161,0.552346570397112,0.437142857142857,0.304
1,KerasNN_3l_6n_or_ih_lb_d4,Joris_Pipeline,Normalizer,SMOTETomek,0:01:31.733731,0.731927710843373,0.282558139534884,0.244
1,KerasNN_6l_6n_oa_ih_lb_d4,feature_engineered,None,SMOTETomek,0:01:38.799729,0.815884476534296,0.142586750788644,0.131
1,KerasNN_6l_12n_or_iu_lb_d4,feature_engineered,MinMaxScaler,RandomOverSampler_0.5,0:01:31.173957,0.675090252707581,0.404761904761905,0.332
1,KerasNN_3l_6n_or_ih_lb_d4,Joris_Pipeline,Normalizer,None,0:01:06.399756,0.490963855421687,0.351293103448276,0.215
1,KerasNN_6l_6n_oa_ih_lb_d4,feature_engineered,None,None,0:01:15.371097,0,0,0
1,KerasNN_6l_12n_or_iu_lb_d4,feature_engineered,MinMaxScaler,RandomOverSampler_0.5,0:01:17.951174,0.592057761732852,0.425974025974026,0.316
1,KerasNN_3l_6n_or_ih_lb_d4,Joris_Pipeline,None,RandomOverSampler_0.2,0:01:05.742469,0.012048192771084,0.173913043478261,-5.174
1,KerasNN_3l_12n_oa_ih_lb_d4,Joris_Pipeline,StandardScaler,RandomOverSampler_0.2,0:01:11.479850,0.644578313253012,0.648484848484848,0.514
1,KerasNN_6l_12n_or_iu_lb_d4,feature_engineered,MinMaxScaler,TomekLinks,0:01:08.415552,0.505415162454874,0.481099656357388,0.305
1,KerasNN_3l_6n_or_ih_lb_d4,Joris_Pipeline,None,RandomOverSampler_0.5,0:01:20.389504,0.819277108433735,0.153933220147142,0.141
1,KerasNN_3l_12n_oa_ih_lb_d4,Joris_Pipeline,StandardScaler,RandomOverSampler_0.5,0:01:25.360157,0.72289156626506,0.609137055837564,0.522
1,KerasNN_6l_12n_or_iu_lb_d4,feature_engineered,MinMaxScaler,EditedNN,0:00:57.163042,0.646209386281588,0.387445887445887,0.308
1,KerasNN_3l_6n_or_ih_lb_d4,Joris_Pipeline,None,RandomOverSampler_0.5,0:01:09.557773,0.819277108433735,0.153846153846154,0.141
1,KerasNN_3l_12n_oa_ih_lb_d4,Joris_Pipeline,StandardScaler,RandomOverSampler_0.5,0:01:18.840899,0.614457831325301,0.651757188498403,0.498
1,KerasNN_6l_12n_or_iu_lb_d4,feature_engineered,MinMaxScaler,SMOTE,0:01:24.648055,0.675090252707581,0.396186440677966,0.325
1,KerasNN_3l_6n_or_ih_lb_d4,Joris_Pipeline,None,TomekLinks,0:01:01.193779,0.003012048192771,0.25,-30.781
1,KerasNN_3l_6n_or_ih_lb_d4,Joris_Pipeline,None,EditedNN,0:00:52.951405,0,0,0
1,KerasNN_3l_12n_oa_ih_lb_d4,Joris_Pipeline,StandardScaler,TomekLinks,0:01:09.799646,0.683734939759036,0.620218579234973,0.513
1,KerasNN_6l_12n_or_iu_lb_d4,feature_engineered,MinMaxScaler,SMOTETomek,0:01:34.913118,0.693140794223827,0.40251572327044,0.336
1,KerasNN_3l_12n_oa_ih_lb_d4,Joris_Pipeline,StandardScaler,EditedNN,0:01:01.598816,0.647590361445783,0.636094674556213,0.506
1,KerasNN_3l_6n_or_ih_lb_d4,Joris_Pipeline,None,SMOTE,0:01:19.170265,0,0,0
1,KerasNN_6l_12n_or_iu_lb_d4,feature_engineered,MinMaxScaler,None,0:01:08.297437,0.487364620938628,0.467128027681661,0.283
1,KerasNN_3l_12n_oa_ih_lb_d4,Joris_Pipeline,StandardScaler,SMOTE,0:01:24.885391,0.617469879518072,0.642633228840125,0.493
1,KerasNN_3l_6n_or_ih_lb_d4,Joris_Pipeline,None,SMOTETomek,0:01:25.753868,0.644578313253012,0.162490508731967,0.129
1,KerasNN_6l_12n_or_iu_lb_d4,feature_engineered,Normalizer,RandomOverSampler_0.2,0:01:10.262625,0,0,0
1,KerasNN_3l_6n_or_ih_lb_d4,Joris_Pipeline,None,None,0:01:05.751789,0,0,-124.5
1,KerasNN_3l_12n_oa_ih_lb_d4,Joris_Pipeline,StandardScaler,SMOTETomek,0:01:42.488325,0.707831325301205,0.562200956937799,0.475
1,KerasNN_6l_12n_or_iu_lb_d4,feature_engineered,Normalizer,RandomOverSampler_0.5,0:01:25.586302,0.862815884476534,0.156107119529719,0.147
1,KerasNN_3l_6n_or_ih_lb_d4,Morten_Pipeline,StandardScaler,RandomOverSampler_0.2,0:01:04.889229,0.647590361445783,0.595567867036011,0.474
1,KerasNN_3l_12n_oa_ih_lb_d4,Joris_Pipeline,StandardScaler,None,0:01:09.737495,0.614457831325301,0.684563758389262,0.523
1,KerasNN_6l_12n_or_iu_lb_d4,feature_engineered,Normalizer,RandomOverSampler_0.5,0:01:16.639866,0.628158844765343,0.179381443298969,0.14
1,KerasNN_3l_6n_or_ih_lb_d4,Morten_Pipeline,StandardScaler,RandomOverSampler_0.5,0:01:17.981895,0.689759036144578,0.599476439790576,0.498
1,KerasNN_3l_12n_oa_ih_lb_d4,Joris_Pipeline,RobustScaler,RandomOverSampler_0.2,0:01:10.474964,0.596385542168675,0.662207357859532,0.494
1,KerasNN_6l_12n_or_iu_lb_d4,feature_engineered,Normalizer,TomekLinks,0:01:03.874000,0,0,0
1,KerasNN_3l_6n_or_ih_lb_d4,Morten_Pipeline,StandardScaler,RandomOverSampler_0.5,0:01:14.156730,0.668674698795181,0.625352112676056,0.509
1,KerasNN_6l_12n_or_iu_lb_d4,feature_engineered,Normalizer,EditedNN,0:00:53.950152,0.657039711191336,0.169776119402985,0.137
1,KerasNN_3l_12n_oa_ih_lb_d4,Joris_Pipeline,RobustScaler,RandomOverSampler_0.5,0:01:27.986327,0.668674698795181,0.623595505617977,0.508
1,KerasNN_3l_6n_or_ih_lb_d4,Morten_Pipeline,StandardScaler,TomekLinks,0:01:04.837644,0.734939759036145,0.548314606741573,0.474
1,KerasNN_6l_12n_or_iu_lb_d4,feature_engineered,Normalizer,SMOTE,0:01:26.017674,0.685920577617329,0.172101449275362,0.143
1,KerasNN_3l_12n_oa_ih_lb_d4,Joris_Pipeline,RobustScaler,RandomOverSampler_0.5,0:01:17.141237,0.635542168674699,0.671974522292994,0.527
1,KerasNN_3l_6n_or_ih_lb_d4,Morten_Pipeline,StandardScaler,EditedNN,0:00:56.944127,0.629518072289157,0.655172413793103,0.511
1,KerasNN_6l_12n_or_iu_lb_d4,feature_engineered,Normalizer,SMOTETomek,0:01:18.153778,0.732851985559567,0.165174938974776,0.143
1,KerasNN_3l_12n_oa_ih_lb_d4,Joris_Pipeline,RobustScaler,TomekLinks,0:01:07.628157,0.650602409638554,0.710526315789474,0.567
1,KerasNN_3l_6n_or_ih_lb_d4,Morten_Pipeline,StandardScaler,SMOTE,0:01:17.118879,0.66566265060241,0.603825136612022,0.49
1,KerasNN_3l_12n_oa_ih_lb_d4,Joris_Pipeline,RobustScaler,EditedNN,0:01:02.714428,0.644578313253012,0.636904761904762,0.505
1,KerasNN_6l_12n_or_iu_lb_d4,feature_engineered,Normalizer,None,0:01:09.397721,0,0,0
1,KerasNN_3l_6n_or_ih_lb_d4,Morten_Pipeline,StandardScaler,SMOTETomek,0:01:32.466926,0.762048192771084,0.524896265560166,0.463
1,KerasNN_6l_12n_or_iu_lb_d4,feature_engineered,None,RandomOverSampler_0.2,0:01:09.625642,0,0,0
1,KerasNN_3l_12n_oa_ih_lb_d4,Joris_Pipeline,RobustScaler,SMOTE,0:01:24.955746,0.674698795180723,0.654970760233918,0.537
1,KerasNN_3l_6n_or_ih_lb_d4,Morten_Pipeline,StandardScaler,None,0:01:03.116566,0.599397590361446,0.644012944983819,0.483
1,KerasNN_6l_12n_or_iu_lb_d4,feature_engineered,None,RandomOverSampler_0.5,0:01:23.489950,1,0.139757820383451,0.14
1,KerasNN_3l_6n_or_ih_lb_d4,Morten_Pipeline,RobustScaler,RandomOverSampler_0.2,0:01:04.918364,0.596385542168675,0.664429530201342,0.496
1,KerasNN_3l_12n_oa_ih_lb_d4,Joris_Pipeline,RobustScaler,SMOTETomek,0:01:39.027276,0.75,0.543668122270742,0.476
1,KerasNN_6l_12n_or_iu_lb_d4,feature_engineered,None,RandomOverSampler_0.5,0:01:16.448268,0.956678700361011,0.142015005359057,0.14
1,KerasNN_3l_12n_oa_ih_lb_d4,Joris_Pipeline,RobustScaler,None,0:01:09.338056,0.644578313253012,0.654434250764526,0.519
1,KerasNN_3l_6n_or_ih_lb_d4,Morten_Pipeline,RobustScaler,RandomOverSampler_0.5,0:01:18.135685,0.650602409638554,0.588555858310627,0.47
1,KerasNN_6l_12n_or_iu_lb_d4,feature_engineered,None,TomekLinks,0:01:03.698430,0,0,0
1,KerasNN_3l_12n_oa_ih_lb_d4,Joris_Pipeline,MinMaxScaler,RandomOverSampler_0.2,0:01:10.909287,0.701807228915663,0.618037135278515,0.52
1,KerasNN_3l_6n_or_ih_lb_d4,Morten_Pipeline,RobustScaler,RandomOverSampler_0.5,0:01:11.592278,0.560240963855422,0.671480144404332,0.474
1,KerasNN_6l_12n_or_iu_lb_d4,feature_engineered,None,EditedNN,0:00:53.323993,0.570397111913357,0.160569105691057,0.115
1,KerasNN_3l_6n_or_ih_lb_d4,Morten_Pipeline,RobustScaler,TomekLinks,0:01:04.071029,0.548192771084337,0.697318007662835,0.482
1,KerasNN_3l_12n_oa_ih_lb_d4,Joris_Pipeline,MinMaxScaler,RandomOverSampler_0.5,0:01:24.622858,0.692771084337349,0.602094240837696,0.502
1,KerasNN_6l_12n_or_iu_lb_d4,feature_engineered,None,SMOTE,0:01:24.005327,1,0.139757820383451,0.14
1,KerasNN_3l_6n_or_ih_lb_d4,Morten_Pipeline,RobustScaler,EditedNN,0:00:57.168034,0.620481927710843,0.622356495468278,0.48
1,KerasNN_3l_12n_oa_ih_lb_d4,Joris_Pipeline,MinMaxScaler,RandomOverSampler_0.5,0:01:18.396824,0.563253012048193,0.727626459143969,0.516
1,KerasNN_6l_12n_or_iu_lb_d4,feature_engineered,None,SMOTETomek,0:01:27.745470,0.931407942238267,0.14768174012593,0.144
1,KerasNN_3l_6n_or_ih_lb_d4,Morten_Pipeline,RobustScaler,SMOTE,0:01:18.807643,0.668674698795181,0.596774193548387,0.486
1,KerasNN_3l_12n_oa_ih_lb_d4,Joris_Pipeline,MinMaxScaler,TomekLinks,0:01:06.930935,0.653614457831325,0.647761194029851,0.519
1,KerasNN_6l_12n_or_iu_lb_d4,feature_engineered,None,None,0:01:08.849228,0,0,0
1,KerasNN_3l_12n_oa_ih_lb_d4,Joris_Pipeline,MinMaxScaler,EditedNN,0:01:01.313846,0.713855421686747,0.6,0.51
1,KerasNN_3l_6n_or_ih_lb_d4,Morten_Pipeline,RobustScaler,SMOTETomek,0:01:31.858685,0.746987951807229,0.552338530066815,0.482
1,KerasNN_3l_6n_oa_ih_lb_d4,Joris_Pipeline,StandardScaler,RandomOverSampler_0.2,0:01:08.353024,0.66566265060241,0.603825136612022,0.49
1,KerasNN_3l_6n_or_ih_lb_d4,Morten_Pipeline,RobustScaler,None,0:01:03.638498,0.58433734939759,0.67595818815331,0.496
1,KerasNN_3l_12n_oa_ih_lb_d4,Joris_Pipeline,MinMaxScaler,SMOTE,0:01:25.708343,0.656626506024096,0.633720930232558,0.509
1,KerasNN_3l_6n_oa_ih_lb_d4,Joris_Pipeline,StandardScaler,RandomOverSampler_0.5,0:01:24.464944,0.689759036144578,0.571072319201995,0.475
1,KerasNN_3l_6n_or_ih_lb_d4,Morten_Pipeline,MinMaxScaler,RandomOverSampler_0.2,0:01:06.299977,0.548192771084337,0.716535433070866,0.495
1,KerasNN_3l_12n_oa_ih_lb_d4,Joris_Pipeline,MinMaxScaler,SMOTETomek,0:01:38.669154,0.756024096385542,0.59478672985782,0.523
1,KerasNN_3l_6n_oa_ih_lb_d4,Joris_Pipeline,StandardScaler,RandomOverSampler_0.5,0:01:17.617356,0.66566265060241,0.605479452054794,0.491
1,KerasNN_3l_6n_or_ih_lb_d4,Morten_Pipeline,MinMaxScaler,RandomOverSampler_0.5,0:01:15.844184,0.66566265060241,0.607142857142857,0.493
1,KerasNN_3l_12n_oa_ih_lb_d4,Joris_Pipeline,MinMaxScaler,None,0:01:06.651085,0.692771084337349,0.644257703081233,0.537
1,KerasNN_3l_6n_oa_ih_lb_d4,Joris_Pipeline,StandardScaler,TomekLinks,0:01:08.038303,0.593373493975904,0.665540540540541,0.495
1,KerasNN_3l_6n_or_ih_lb_d4,Morten_Pipeline,MinMaxScaler,RandomOverSampler_0.5,0:01:09.544600,0.530120481927711,0.692913385826772,0.463
1,KerasNN_3l_12n_oa_ih_lb_d4,Joris_Pipeline,Normalizer,RandomOverSampler_0.2,0:01:08.611456,0.572289156626506,0.368932038834951,0.266
1,KerasNN_3l_6n_oa_ih_lb_d4,Joris_Pipeline,StandardScaler,EditedNN,0:01:00.285346,0.683734939759036,0.555012224938875,0.459
1,KerasNN_3l_6n_or_ih_lb_d4,Morten_Pipeline,MinMaxScaler,TomekLinks,0:01:02.711979,0.52710843373494,0.720164609053498,0.478
1,KerasNN_3l_6n_or_ih_lb_d4,Morten_Pipeline,MinMaxScaler,EditedNN,0:00:54.926602,0.698795180722892,0.608923884514436,0.51
1,KerasNN_3l_12n_oa_ih_lb_d4,Joris_Pipeline,Normalizer,RandomOverSampler_0.5,0:01:22.020387,0.63855421686747,0.358714043993232,0.283
1,KerasNN_3l_6n_oa_ih_lb_d4,Joris_Pipeline,StandardScaler,SMOTE,0:01:22.710092,0.656626506024096,0.595628415300546,0.479
1,KerasNN_3l_6n_or_ih_lb_d4,Morten_Pipeline,MinMaxScaler,SMOTE,0:01:18.108166,0.683734939759036,0.602122015915119,0.498
1,KerasNN_3l_12n_oa_ih_lb_d4,Joris_Pipeline,Normalizer,RandomOverSampler_0.5,0:01:19.525612,0.55421686746988,0.40174672489083,0.281
1,KerasNN_3l_6n_oa_ih_lb_d4,Joris_Pipeline,StandardScaler,SMOTETomek,0:01:36.956172,0.765060240963855,0.531380753138075,0.47
1,KerasNN_3l_12n_oa_ih_lb_d4,Joris_Pipeline,Normalizer,TomekLinks,0:01:06.611137,0.653614457831325,0.344444444444444,0.276
1,KerasNN_3l_6n_or_ih_lb_d4,Morten_Pipeline,MinMaxScaler,SMOTETomek,0:01:31.158980,0.72289156626506,0.563380281690141,0.482
1,KerasNN_3l_6n_oa_ih_lb_d4,Joris_Pipeline,StandardScaler,None,0:01:08.128560,0.686746987951807,0.575757575757576,0.477
1,KerasNN_3l_12n_oa_ih_lb_d4,Joris_Pipeline,Normalizer,EditedNN,0:00:54.979780,0.626506024096386,0.352542372881356,0.274
1,KerasNN_3l_6n_or_ih_lb_d4,Morten_Pipeline,MinMaxScaler,None,0:01:05.637753,0.569277108433735,0.713207547169811,0.511
1,KerasNN_3l_6n_oa_ih_lb_d4,Joris_Pipeline,RobustScaler,RandomOverSampler_0.2,0:01:11.948177,0.641566265060241,0.633928571428571,0.501
1,KerasNN_3l_12n_oa_ih_lb_d4,Joris_Pipeline,Normalizer,SMOTE,0:01:25.182360,0.620481927710843,0.36140350877193,0.279
1,KerasNN_3l_6n_or_ih_lb_d4,Morten_Pipeline,Normalizer,RandomOverSampler_0.2,0:01:03.154454,0.617469879518072,0.295815295815296,0.227
1,KerasNN_3l_6n_oa_ih_lb_d4,Joris_Pipeline,RobustScaler,RandomOverSampler_0.5,0:01:22.911561,0.725903614457831,0.567058823529412,0.487
1,KerasNN_3l_6n_or_ih_lb_d4,Morten_Pipeline,Normalizer,RandomOverSampler_0.5,0:01:16.138625,0.659638554216867,0.294751009421265,0.238
1,KerasNN_3l_12n_oa_ih_lb_d4,Joris_Pipeline,Normalizer,SMOTETomek,0:01:34.608414,0.704819277108434,0.335724533715925,0.283
1,KerasNN_3l_6n_oa_ih_lb_d4,Joris_Pipeline,RobustScaler,RandomOverSampler_0.5,0:01:15.688846,0.683734939759036,0.58961038961039,0.487
1,KerasNN_3l_6n_or_ih_lb_d4,Morten_Pipeline,Normalizer,RandomOverSampler_0.5,0:01:10.221127,0.710843373493976,0.287804878048781,0.244
1,KerasNN_3l_12n_oa_ih_lb_d4,Joris_Pipeline,Normalizer,None,0:01:08.791520,0.63855421686747,0.329704510108865,0.26
1,KerasNN_3l_6n_oa_ih_lb_d4,Joris_Pipeline,RobustScaler,TomekLinks,0:01:07.216039,0.626506024096386,0.604651162790698,0.469
1,KerasNN_3l_6n_or_ih_lb_d4,Morten_Pipeline,Normalizer,TomekLinks,0:00:59.942224,0.557228915662651,0.305785123966942,0.215
1,KerasNN_3l_12n_oa_ih_lb_d4,Joris_Pipeline,None,RandomOverSampler_0.2,0:01:09.078220,0,0,0
1,KerasNN_3l_6n_oa_ih_lb_d4,Joris_Pipeline,RobustScaler,EditedNN,0:01:00.555061,0.644578313253012,0.599439775910364,0.475
1,KerasNN_3l_6n_or_ih_lb_d4,Morten_Pipeline,Normalizer,EditedNN,0:00:50.923916,0.635542168674699,0.286684782608696,0.225
1,KerasNN_3l_12n_oa_ih_lb_d4,Joris_Pipeline,None,RandomOverSampler_0.5,0:01:24.190135,0,0,0
1,KerasNN_3l_6n_oa_ih_lb_d4,Joris_Pipeline,RobustScaler,SMOTE,0:01:23.319883,0.728915662650602,0.543820224719101,0.468
1,KerasNN_3l_6n_or_ih_lb_d4,Morten_Pipeline,Normalizer,SMOTE,0:01:16.425210,0.66566265060241,0.284061696658098,0.231
1,KerasNN_3l_12n_oa_ih_lb_d4,Joris_Pipeline,None,RandomOverSampler_0.5,0:01:16.096556,0,0,0
1,KerasNN_3l_6n_or_ih_lb_d4,Morten_Pipeline,Normalizer,SMOTETomek,0:01:30.125110,0.617469879518072,0.338283828382838,0.26
1,KerasNN_3l_6n_oa_ih_lb_d4,Joris_Pipeline,RobustScaler,SMOTETomek,0:01:43.390660,0.737951807228916,0.537280701754386,0.466
1,KerasNN_3l_12n_oa_ih_lb_d4,Joris_Pipeline,None,TomekLinks,0:01:04.825018,0,0,0
1,KerasNN_3l_6n_or_ih_lb_d4,Morten_Pipeline,Normalizer,None,0:01:05.251847,0.512048192771084,0.356394129979036,0.229
1,KerasNN_3l_6n_oa_ih_lb_d4,Joris_Pipeline,RobustScaler,None,0:01:10.668566,0.629518072289157,0.602305475504323,0.469
1,KerasNN_3l_12n_oa_ih_lb_d4,Joris_Pipeline,None,EditedNN,0:00:55.244455,0,0,0
1,KerasNN_3l_6n_or_ih_lb_d4,Morten_Pipeline,None,RandomOverSampler_0.2,0:01:01.476383,0,0,0
1,KerasNN_3l_6n_oa_ih_lb_d4,Joris_Pipeline,MinMaxScaler,RandomOverSampler_0.2,0:01:09.936759,0.671686746987952,0.635327635327635,0.519
1,KerasNN_3l_12n_oa_ih_lb_d4,Joris_Pipeline,None,SMOTE,0:01:24.741384,0,0,0
1,KerasNN_3l_6n_or_ih_lb_d4,Morten_Pipeline,None,RandomOverSampler_0.5,0:01:16.852817,0,0,0
1,KerasNN_3l_6n_oa_ih_lb_d4,Joris_Pipeline,MinMaxScaler,RandomOverSampler_0.5,0:01:23.677127,0.620481927710843,0.611275964391691,0.471
1,KerasNN_3l_12n_oa_ih_lb_d4,Joris_Pipeline,None,SMOTETomek,0:01:32.674314,0,0,0
1,KerasNN_3l_6n_or_ih_lb_d4,Morten_Pipeline,None,RandomOverSampler_0.5,0:01:10.611543,0,0,0
1,KerasNN_3l_6n_oa_ih_lb_d4,Joris_Pipeline,MinMaxScaler,RandomOverSampler_0.5,0:01:17.596446,0.599397590361446,0.648208469055374,0.486
1,KerasNN_3l_12n_oa_ih_lb_d4,Joris_Pipeline,None,None,0:01:08.180005,0,0,0
1,KerasNN_3l_6n_or_ih_lb_d4,Morten_Pipeline,None,TomekLinks,0:00:59.907839,0,0,0
1,KerasNN_3l_6n_oa_ih_lb_d4,Joris_Pipeline,MinMaxScaler,TomekLinks,0:01:08.382785,0.635542168674699,0.584487534626039,0.459
1,KerasNN_3l_6n_or_ih_lb_d4,Morten_Pipeline,None,EditedNN,0:00:50.183098,0,0,0
1,KerasNN_3l_12n_oa_ih_lb_d4,Morten_Pipeline,StandardScaler,RandomOverSampler_0.2,0:01:07.810993,0.617469879518072,0.697278911564626,0.535
1,KerasNN_3l_6n_oa_ih_lb_d4,Joris_Pipeline,MinMaxScaler,EditedNN,0:00:59.762334,0.620481927710843,0.620481927710843,0.478
1,KerasNN_3l_6n_or_ih_lb_d4,Morten_Pipeline,None,SMOTE,0:01:15.583416,0,0,0
1,KerasNN_3l_12n_oa_ih_lb_d4,Morten_Pipeline,StandardScaler,RandomOverSampler_0.5,0:01:22.521913,0.765060240963855,0.618004866180049,0.547
1,KerasNN_3l_6n_oa_ih_lb_d4,Joris_Pipeline,MinMaxScaler,SMOTE,0:01:22.831432,0.641566265060241,0.608571428571429,0.481
1,KerasNN_3l_6n_or_ih_lb_d4,Morten_Pipeline,None,SMOTETomek,0:01:23.261394,0,0,0
1,KerasNN_3l_12n_oa_ih_lb_d4,Morten_Pipeline,StandardScaler,RandomOverSampler_0.5,0:01:14.626842,0.608433734939759,0.68013468013468,0.516
1,KerasNN_3l_6n_or_ih_lb_d4,Morten_Pipeline,None,None,0:01:03.471876,0,0,0
1,KerasNN_3l_6n_oa_ih_lb_d4,Joris_Pipeline,MinMaxScaler,SMOTETomek,0:01:37.676263,0.698795180722892,0.532110091743119,0.446
1,KerasNN_3l_12n_oa_ih_lb_d4,Morten_Pipeline,StandardScaler,TomekLinks,0:01:07.734239,0.605421686746988,0.654723127035831,0.495
1,KerasNN_3l_6n_or_ih_lb_d4,Bin it!,StandardScaler,RandomOverSampler_0.2,0:01:03.574389,0.650602409638554,0.650602409638554,0.52
1,KerasNN_3l_12n_oa_ih_lb_d4,Morten_Pipeline,StandardScaler,EditedNN,0:00:58.727239,0.674698795180723,0.634560906515581,0.52
1,KerasNN_3l_6n_oa_ih_lb_d4,Joris_Pipeline,MinMaxScaler,None,0:01:07.274434,0.647590361445783,0.603932584269663,0.481
1,KerasNN_3l_6n_or_ih_lb_d4,Bin it!,StandardScaler,RandomOverSampler_0.5,0:01:16.317259,0.756024096385542,0.566591422121896,0.498
1,KerasNN_3l_6n_oa_ih_lb_d4,Joris_Pipeline,Normalizer,RandomOverSampler_0.2,0:01:09.417086,0.617469879518072,0.311550151975684,0.239
1,KerasNN_3l_12n_oa_ih_lb_d4,Morten_Pipeline,StandardScaler,SMOTE,0:01:21.773512,0.701807228915663,0.609947643979058,0.513
1,KerasNN_3l_6n_or_ih_lb_d4,Bin it!,StandardScaler,RandomOverSampler_0.5,0:01:09.952951,0.753012048192771,0.577367205542725,0.506
1,KerasNN_3l_6n_oa_ih_lb_d4,Joris_Pipeline,Normalizer,RandomOverSampler_0.5,0:01:23.119554,0.671686746987952,0.295755968169761,0.242
1,KerasNN_3l_12n_oa_ih_lb_d4,Morten_Pipeline,StandardScaler,SMOTETomek,0:01:39.037706,0.75,0.587264150943396,0.514
1,KerasNN_3l_6n_or_ih_lb_d4,Bin it!,StandardScaler,TomekLinks,0:01:03.488963,0.650602409638554,0.610169491525424,0.487
1,KerasNN_3l_6n_oa_ih_lb_d4,Joris_Pipeline,Normalizer,RandomOverSampler_0.5,0:01:16.560375,0.66566265060241,0.315263908701854,0.256
1,KerasNN_3l_12n_oa_ih_lb_d4,Morten_Pipeline,StandardScaler,None,0:01:08.122925,0.629518072289157,0.680781758957655,0.531
1,KerasNN_3l_6n_or_ih_lb_d4,Bin it!,StandardScaler,EditedNN,0:00:56.465950,0.650602409638554,0.588555858310627,0.47
1,KerasNN_3l_6n_oa_ih_lb_d4,Joris_Pipeline,Normalizer,TomekLinks,0:01:05.003941,0,0,0
1,KerasNN_3l_12n_oa_ih_lb_d4,Morten_Pipeline,RobustScaler,RandomOverSampler_0.2,0:01:09.256964,0.656626506024096,0.660606060606061,0.531
1,KerasNN_3l_6n_or_ih_lb_d4,Bin it!,StandardScaler,SMOTE,0:01:17.246392,0.701807228915663,0.564164648910412,0.474
1,KerasNN_3l_6n_oa_ih_lb_d4,Joris_Pipeline,Normalizer,EditedNN,0:00:53.977452,0.545180722891566,0.332720588235294,0.229
1,KerasNN_3l_12n_oa_ih_lb_d4,Morten_Pipeline,RobustScaler,RandomOverSampler_0.5,0:01:22.412106,0.719879518072289,0.63395225464191,0.541
1,KerasNN_3l_6n_or_ih_lb_d4,Bin it!,StandardScaler,SMOTETomek,0:01:32.456129,0.743975903614458,0.54646017699115,0.476
1,KerasNN_3l_6n_oa_ih_lb_d4,Joris_Pipeline,Normalizer,SMOTE,0:01:23.162473,0.692771084337349,0.300653594771242,0.251
1,KerasNN_3l_12n_oa_ih_lb_d4,Morten_Pipeline,RobustScaler,RandomOverSampler_0.5,0:01:15.413997,0.635542168674699,0.678456591639871,0.533
1,KerasNN_3l_6n_or_ih_lb_d4,Bin it!,StandardScaler,None,0:01:03.460433,0.686746987951807,0.584615384615385,0.485
1,KerasNN_3l_6n_oa_ih_lb_d4,Joris_Pipeline,Normalizer,SMOTETomek,0:01:33.879728,0.683734939759036,0.30186170212766,0.25
1,KerasNN_3l_12n_oa_ih_lb_d4,Morten_Pipeline,RobustScaler,TomekLinks,0:01:07.630766,0.716867469879518,0.616580310880829,0.525
1,KerasNN_3l_6n_or_ih_lb_d4,Bin it!,RobustScaler,RandomOverSampler_0.2,0:01:04.427954,0.596385542168675,0.6578073089701,0.491
1,KerasNN_3l_6n_oa_ih_lb_d4,Joris_Pipeline,Normalizer,None,0:01:06.883357,0.545180722891566,0.326714801444043,0.225
1,KerasNN_3l_12n_oa_ih_lb_d4,Morten_Pipeline,RobustScaler,EditedNN,0:01:00.070565,0.677710843373494,0.621546961325967,0.511
1,KerasNN_3l_6n_or_ih_lb_d4,Bin it!,RobustScaler,RandomOverSampler_0.5,0:01:17.219670,0.674698795180723,0.610354223433242,0.5
1,KerasNN_3l_6n_oa_ih_lb_d4,Joris_Pipeline,None,RandomOverSampler_0.2,0:01:08.336177,0,0,0
1,KerasNN_3l_12n_oa_ih_lb_d4,Morten_Pipeline,RobustScaler,SMOTE,0:01:23.887489,0.716867469879518,0.60559796437659,0.516
1,KerasNN_3l_6n_or_ih_lb_d4,Bin it!,RobustScaler,RandomOverSampler_0.5,0:01:10.972411,0.557228915662651,0.637931034482759,0.448
1,KerasNN_3l_6n_oa_ih_lb_d4,Joris_Pipeline,None,RandomOverSampler_0.5,0:01:24.272729,0.996987951807229,0.148830935251799,0.149
1,KerasNN_3l_6n_or_ih_lb_d4,Bin it!,RobustScaler,TomekLinks,0:01:02.968125,0.629518072289157,0.633333333333333,0.494
1,KerasNN_3l_12n_oa_ih_lb_d4,Morten_Pipeline,RobustScaler,SMOTETomek,0:01:39.030249,0.77710843373494,0.545454545454545,0.487
