Seed,Algorithm,Preprocessing Pipeline,Scaling,Sampling,time,precision,recall,result_profit
1,Lasso,Joris_Pipeline,Normalizer,RandomOverSampler_0.5,0:00:03.745335,0.5,0.279461279461279,0.175
1,Lasso,Bin it!,MinMaxScaler,RandomOverSampler_0.2,0:00:03.541690,0.593373493975904,0.617554858934169,0.459
1,OrthogonalMatchingPursuit,feature_engineered,None,TomekLinks,0:00:00.820103,-1,-1,-1
1,OrthogonalMatchingPursuit,feature_engineered,None,EditedNN,0:00:00.783633,-1,-1,-1
1,OrthogonalMatchingPursuit,feature_engineered,None,SMOTE,0:00:01.113994,-1,-1,-1
1,OrthogonalMatchingPursuit,feature_engineered,None,SMOTETomek,0:00:00.771058,-1,-1,-1
1,OrthogonalMatchingPursuit,feature_engineered,None,None,0:00:00.802906,-1,-1,-1
1,Lasso,Joris_Pipeline,Normalizer,RandomOverSampler_0.5,0:00:03.995906,0.5,0.278523489932886,0.174
1,Lasso,Bin it!,MinMaxScaler,RandomOverSampler_0.5,0:00:04.098071,0.692771084337349,0.55421686746988,0.462
1,Lasso,Joris_Pipeline,Normalizer,TomekLinks,0:00:04.703954,0.503012048192771,0.274220032840722,0.173
1,Lasso,simple_pipeline,MinMaxScaler,EditedNN,0:00:05.360554,0.612612612612613,0.523076923076923,0.399
1,Lasso,Bin it!,MinMaxScaler,RandomOverSampler_0.5,0:00:04.872694,0.626506024096386,0.597701149425287,0.464
1,Lasso,simple_pipeline,MinMaxScaler,SMOTE,0:00:04.024124,0.603603603603604,0.571022727272727,0.43
1,Lasso,Joris_Pipeline,Normalizer,EditedNN,0:00:05.264112,0.5,0.278523489932886,0.174
1,Lasso,Bin it!,MinMaxScaler,TomekLinks,0:00:05.244767,0.590361445783132,0.593939393939394,0.439
1,Lasso,Joris_Pipeline,Normalizer,SMOTE,0:00:04.102922,0.5,0.278056951423786,0.174
1,Lasso,simple_pipeline,MinMaxScaler,SMOTETomek,0:00:05.310053,0.591591591591592,0.579411764705882,0.429
1,Lasso,Bin it!,MinMaxScaler,EditedNN,0:00:05.136625,0.58433734939759,0.582582582582583,0.427
1,Lasso,simple_pipeline,MinMaxScaler,None,0:00:02.879490,0.597597597597598,0.562146892655367,0.42
1,Lasso,Joris_Pipeline,Normalizer,SMOTETomek,0:00:04.411608,0.5,0.278056951423786,0.174
1,Lasso,Bin it!,MinMaxScaler,SMOTE,0:00:03.386505,0.66566265060241,0.565217391304348,0.459
1,Lasso,simple_pipeline,Normalizer,RandomOverSampler_0.2,0:00:02.581747,0,0,0
1,Lasso,Joris_Pipeline,Normalizer,None,0:00:03.300357,0.503012048192771,0.274671052631579,0.173
1,Lasso,simple_pipeline,Normalizer,RandomOverSampler_0.5,0:00:02.757766,0.708708708708709,0.181398923904689,0.153
1,Lasso,Joris_Pipeline,None,RandomOverSampler_0.2,0:00:03.745736,0.61144578313253,0.600591715976331,0.457
1,Lasso,simple_pipeline,Normalizer,RandomOverSampler_0.5,0:00:02.676769,0.816816816816817,0.167797655768044,0.154
1,Lasso,Bin it!,MinMaxScaler,SMOTETomek,0:00:07.347250,0.713855421686747,0.537414965986395,0.457
1,Lasso,simple_pipeline,Normalizer,TomekLinks,0:00:03.135224,0,0,0
1,Lasso,Joris_Pipeline,None,RandomOverSampler_0.5,0:00:03.873692,0.58433734939759,0.621794871794872,0.456
1,Lasso,Bin it!,MinMaxScaler,None,0:00:03.829686,0.599397590361446,0.595808383233533,0.446
1,Lasso,simple_pipeline,Normalizer,EditedNN,0:00:03.272482,0.768768768768769,0.169088507265522,0.15
1,Lasso,Joris_Pipeline,None,RandomOverSampler_0.5,0:00:03.444444,0.626506024096386,0.595988538681948,0.463
1,Lasso,Bin it!,Normalizer,RandomOverSampler_0.2,0:00:03.639240,0.478915662650602,0.260655737704918,0.154
1,Lasso,simple_pipeline,Normalizer,SMOTE,0:00:03.691004,0.972972972972973,0.154285714285714,0.153
1,Lasso,Joris_Pipeline,None,TomekLinks,0:00:03.476798,0.614457831325301,0.584527220630372,0.447
1,Lasso,Bin it!,Normalizer,RandomOverSampler_0.5,0:00:03.600077,0.578313253012048,0.243037974683544,0.177
1,Lasso,simple_pipeline,Normalizer,SMOTETomek,0:00:03.789982,0.894894894894895,0.159614354579539,0.153
1,Lasso,Joris_Pipeline,None,EditedNN,0:00:03.449843,0.623493975903614,0.553475935828877,0.428
1,Lasso,Bin it!,Normalizer,RandomOverSampler_0.5,0:00:03.715365,0.608433734939759,0.223451327433628,0.17
1,Lasso,simple_pipeline,Normalizer,None,0:00:03.457111,0,0,0
1,Lasso,Joris_Pipeline,None,SMOTE,0:00:03.730069,0.58433734939759,0.617834394904459,0.453
1,Lasso,Bin it!,Normalizer,TomekLinks,0:00:03.221720,0.319277108433735,0.255421686746988,0.051
1,Lasso,simple_pipeline,None,RandomOverSampler_0.2,0:00:03.492891,0.591591591591592,0.591591591591592,0.438
1,Lasso,Joris_Pipeline,None,SMOTETomek,0:00:03.951948,0.635542168674699,0.568733153638814,0.446
1,Lasso,Bin it!,Normalizer,EditedNN,0:00:04.071409,0.521084337349398,0.263719512195122,0.173
1,Lasso,simple_pipeline,None,RandomOverSampler_0.5,0:00:03.765018,0.612612612612613,0.56198347107438,0.429
1,Lasso,Joris_Pipeline,None,None,0:00:03.847719,0.596385542168675,0.591044776119403,0.441
1,Lasso,Bin it!,Normalizer,SMOTE,0:00:02.840386,0.572289156626506,0.24390243902439,0.176
1,Lasso,simple_pipeline,None,RandomOverSampler_0.5,0:00:04.358351,0.600600600600601,0.579710144927536,0.435
1,Lasso,Bin it!,Normalizer,SMOTETomek,0:00:03.465402,0.503012048192771,0.291958041958042,0.184
1,Lasso,Morten_Pipeline,StandardScaler,RandomOverSampler_0.2,0:00:04.324334,0.623493975903614,0.617910447761194,0.478
1,Lasso,Bin it!,Normalizer,None,0:00:03.391837,0,0,0
1,Lasso,simple_pipeline,None,TomekLinks,0:00:04.156507,0.603603603603604,0.552197802197802,0.416
1,Lasso,Morten_Pipeline,StandardScaler,RandomOverSampler_0.5,0:00:03.743640,0.530120481927711,0.709677419354839,0.474
