generation,add,sub,mul,div,Ageing index,Population density,migrants_Males,labour productivity,x,y,unemp_45 - 54,higher_female,no_male,avg_wage,Capital revenue,PPD/PSD,population_fitness,elite_fitness,val_fitness
8,0.32447248978531873,0.2920252408067868,0.19175113470394728,0.19175113470394728,0.055175120635238314,0.055175120635238314,0.06382452628601538,0.055175120635238314,0.055175120635238314,0.055175120635238314,0.055175120635238314,0.055175120635238314,0.055175120635238314,0.2758756031761916,0.16372378482064814,0.055175120635238314,6861.2213950015175,2.220910783282722,0.0
9,0.20009543406408303,0.29116315537519155,0.31987413937390535,0.1888672711868202,0.16100558193578965,0.032201116387157926,0.032201116387157926,0.16100558193578965,0.032201116387157926,0.12141620845113128,0.032201116387157926,0.032201116387157926,0.12141620845113128,0.16100558193578965,0.08094413896742084,0.032201116387157926,29.46229355104744,2.0303971600014714,0.0
9,0.24775477242777771,0.22124792293488624,0.3379073756783047,0.19308992895903127,0.07270200383858984,0.19017453149603697,0.038034906299207395,0.038034906299207395,0.038034906299207395,0.038034906299207395,0.038034906299207395,0.038034906299207395,0.16357950863682713,0.10905300575788475,0.16357950863682713,0.07270200383858984,66.85452080837206,2.143241702700927,0.0
7,0.27315614312729214,0.29696636383572445,0.2322861898942314,0.1975913031427519,0.0491337524164747,0.03900263857157402,0.03900263857157402,0.03900263857157402,0.03900263857157402,0.03900263857157402,0.03900263857157402,0.09280819900889664,0.1950131928578701,0.03900263857157402,0.1950131928578701,0.1950131928578701,494.77170545900833,2.8264216269340796,0.0
9,0.31451171453930976,0.2879723129346073,0.19816983785295467,0.19934613467312834,0.0415586527572022,0.207793263786011,0.0415586527572022,0.0415586527572022,0.0415586527572022,0.0415586527572022,0.0415586527572022,0.0415586527572022,0.0415586527572022,0.207793263786011,0.044150986584349065,0.207793263786011,83958.00159717206,2.220910783282722,0.0
10,0.18383090402421226,0.31063410990920415,0.3217040820423714,0.18383090402421226,0.15704039356709795,0.15704039356709795,0.10393453169250488,0.15704039356709795,0.03140807871341959,0.03140807871341959,0.03140807871341959,0.03140807871341959,0.06928968779500326,0.041573812677001956,0.15704039356709795,0.03140807871341959,1066.9886747172477,2.030965030154462,0.0
6,0.18181818181818182,0.3181818181818181,0.3181818181818181,0.18181818181818182,0.06242732789303169,0.31213663946515846,0.06242732789303169,0.06242732789303169,0.06242732789303169,0.06242732789303169,0.06242732789303169,0.06242732789303169,0.06242732789303169,0.06242732789303169,0.06359008160452423,0.06242732789303169,10305.053417325504,2.223432783896376,0.0
10,0.24243255363852637,0.2590732807388828,0.2998309152476479,0.19866325037494292,0.16873173980972372,0.10181541867439768,0.03374634796194475,0.15272312801159652,0.03374634796194475,0.03374634796194475,0.03374634796194475,0.03374634796194475,0.061089251204638616,0.16873173980972372,0.10181541867439768,0.07636156400579826,656.164138801383,2.1307627754335634,0.0
8,0.34979568014604534,0.22175589181094835,0.22856518224526612,0.1998832457977402,0.17857142857142852,0.035714285714285705,0.035714285714285705,0.035714285714285705,0.035714285714285705,0.035714285714285705,0.17857142857142852,0.17857142857142852,0.035714285714285705,0.035714285714285705,0.17857142857142852,0.035714285714285705,668.5874111098918,2.625313748534499,0.0
11,0.18249914117219962,0.31562822060425133,0.3193734970513493,0.18249914117219962,0.14694345625180744,0.02938869125036149,0.14694345625180744,0.08895057123879375,0.02938869125036149,0.14694345625180744,0.02938869125036149,0.02938869125036149,0.14694345625180744,0.02938869125036149,0.14694345625180744,0.02938869125036149,126.26708146090868,2.030545170668327,0.0
10,0.31974832408478765,0.24770376498720256,0.2131075135746148,0.21944039735339504,0.03651392300823224,0.18256961504116118,0.03651392300823224,0.03651392300823224,0.03651392300823224,0.03651392300823224,0.03651392300823224,0.13112912921259376,0.03651392300823224,0.18256961504116118,0.06556456460629688,0.18256961504116118,1832.4353608798938,2.203970876962018,0.0
7,0.2055007562154072,0.35962632337696254,0.2293721641922231,0.2055007562154072,0.06182228897617665,0.30911144488088327,0.06182228897617665,0.06182228897617665,0.06182228897617665,0.06182228897617665,0.06182228897617665,0.06182228897617665,0.06182228897617665,0.06182228897617665,0.07266566535734985,0.06182228897617665,2183.2310820876637,2.2185675409539574,0.0
11,0.2112355935804125,0.31865223362495315,0.24813578632030264,0.22197638647433177,0.14330086883884927,0.14186411278192537,0.028660173767769855,0.10639808458644404,0.028660173767769855,0.03273787218044432,0.028660173767769855,0.03546602819548134,0.14186411278192537,0.14186411278192537,0.14186411278192537,0.028660173767769855,29.084429198567037,2.1263479524728157,0.0
9,0.2874187962878862,0.3279105009221544,0.19012678619808435,0.1945439165918752,0.07693655446814623,0.16749231592421812,0.03349846318484362,0.03349846318484362,0.03349846318484362,0.03349846318484362,0.06154924357451699,0.10258207262419498,0.10258207262419498,0.03349846318484362,0.16749231592421812,0.15387310893629247,530.3347879030766,2.625313748534499,0.0
12,0.1818317787386304,0.31813082973013607,0.3182056127926032,0.1818317787386304,0.20833333333333326,0.04166666666666665,0.20833333333333326,0.04166666666666665,0.04166666666666665,0.04166666666666665,0.04166666666666665,0.04166666666666665,0.04166666666666665,0.20833333333333326,0.04166666666666665,0.04166666666666665,14.967321706175058,2.030965030154462,0.0
11,0.31497511070724293,0.2386636549301994,0.21472807813077147,0.23163315623178632,0.03794488549095309,0.18972442745476545,0.03794488549095309,0.03794488549095309,0.03794488549095309,0.03794488549095309,0.03794488549095309,0.11932015275485629,0.03794488549095309,0.18972442745476545,0.04589236644417549,0.18972442745476545,1735.655960477451,2.2001169108458156,0.0
8,0.2105263157894737,0.3684210526315789,0.2105263157894737,0.2105263157894737,0.04999999999999998,0.24999999999999992,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.24999999999999992,0.04999999999999998,143.73149867392848,2.218392246776265,0.0
12,0.20774456145105505,0.32067237434239776,0.272891390883649,0.19869167332289825,0.18574190338910523,0.037148380677821044,0.037148380677821044,0.037148380677821044,0.037148380677821044,0.14558724441011575,0.037148380677821044,0.037148380677821044,0.18574190338910523,0.037148380677821044,0.18574190338910523,0.037148380677821044,9.156278989201684,2.120230768682601,0.0
10,0.32549490423964433,0.28477168118910795,0.19205381702124064,0.1976795975500073,0.07744388378670672,0.07744388378670672,0.03345854357998497,0.03345854357998497,0.03345854357998497,0.03345854357998497,0.15488776757341344,0.15488776757341344,0.16729271789992486,0.03345854357998497,0.16729271789992486,0.03345854357998497,785.2101733272666,2.6227165415366294,0.0
13,0.18219725874249995,0.3188452027993749,0.3167602797156251,0.18219725874249995,0.06579605119545906,0.06579605119545906,0.13159210239091812,0.08772806826061207,0.03226425524079818,0.1613212762039909,0.03226425524079818,0.03226425524079818,0.06579605119545906,0.1613212762039909,0.13159210239091812,0.03226425524079818,43.49151162280959,2.030965030154462,0.0
12,0.3006464267970382,0.2547249050668577,0.2101524802767879,0.23447618785931615,0.034442379268885416,0.17221189634442707,0.034442379268885416,0.034442379268885416,0.034442379268885416,0.034442379268885416,0.034442379268885416,0.10767451381534249,0.034442379268885416,0.17221189634442707,0.17221189634442707,0.13459314226917812,25673356.51829273,2.192984922969474,0.0
9,0.2105263157894737,0.3684210526315789,0.2105263157894737,0.2105263157894737,0.18929556251301774,0.03785911250260355,0.1533476755911192,0.08152661233958236,0.03785911250260355,0.18929556251301774,0.03785911250260355,0.12152079952503786,0.03785911250260355,0.03785911250260355,0.03785911250260355,0.03785911250260355,253.88308483738308,2.2159006576081404,0.0
14,0.18181818181818182,0.3181818181818181,0.3181818181818181,0.18181818181818182,0.09573387783952712,0.09573387783952712,0.16643489414506893,0.07658710227162169,0.03328697882901379,0.16643489414506893,0.03328697882901379,0.03328697882901379,0.042548390150900936,0.09573387783952712,0.1276451704527028,0.03328697882901379,315523.7147355516,2.030965030154462,0.0
13,0.20196325640621515,0.29966656014548154,0.3052495421696172,0.19312064127868606,0.05044684606985899,0.08407807678309832,0.03179176380225364,0.12611711517464747,0.03179176380225364,0.08407807678309832,0.03179176380225364,0.1589588190112682,0.1589588190112682,0.12611711517464747,0.03179176380225364,0.08407807678309832,156.40647503553822,2.058231888482988,0.0
11,0.3542073467560882,0.2409842569512396,0.20240419814633615,0.20240419814633615,0.16862621695657742,0.06959455621553064,0.03372524339131549,0.03372524339131549,0.03372524339131549,0.03372524339131549,0.13918911243106127,0.10439183432329596,0.13918911243106127,0.03372524339131549,0.16862621695657742,0.04175673372931838,309.7862868778736,2.6221657857291767,0.0
15,0.1824404751051523,0.3158482183556789,0.3192708314340165,0.1824404751051523,0.16287451834511593,0.12047760093637365,0.032574903669023186,0.16287451834511593,0.032574903669023186,0.032574903669023186,0.032574903669023186,0.032574903669023186,0.032574903669023186,0.16287451834511593,0.16287451834511593,0.032574903669023186,320.9334992971629,2.030965030154462,0.0
10,0.2105263157894737,0.3684210526315789,0.2105263157894737,0.2105263157894737,0.17320693883244792,0.17320693883244792,0.16564799431126073,0.0662591977245043,0.03464138776648958,0.08282399715563037,0.03464138776648958,0.08282399715563037,0.03464138776648958,0.03464138776648958,0.08282399715563037,0.03464138776648958,171.86627065372642,2.2213311027387044,0.0
13,0.3038824840371338,0.2735899877767722,0.20260981063400754,0.21991771755208647,0.03720831695421672,0.1860415847710836,0.03720831695421672,0.03720831695421672,0.03720831695421672,0.03720831695421672,0.03720831695421672,0.14420871005301525,0.03720831695421672,0.1860415847710836,0.1860415847710836,0.03720831695421672,3077.323650135962,2.192984922969474,0.0
14,0.21113183200866942,0.2691520565341428,0.32701974868898354,0.19269636276820423,0.163689563303711,0.033146735168045324,0.033146735168045324,0.163689563303711,0.033146735168045324,0.10912637553580734,0.033146735168045324,0.033146735168045324,0.033146735168045324,0.16573367584022664,0.16573367584022664,0.033146735168045324,12.115563962430933,2.052549608204159,0.0
12,0.3330564154123124,0.28630768125933065,0.19031795166417853,0.19031795166417853,0.03302997277103679,0.16514986385518393,0.03302997277103679,0.03302997277103679,0.03302997277103679,0.03302997277103679,0.16514986385518393,0.10212352393607572,0.16514986385518393,0.03302997277103679,0.10212352393607572,0.10212352393607572,886.302365605617,2.625313748534499,0.0
16,0.18181818181818182,0.3181818181818181,0.3181818181818181,0.18181818181818182,0.03093956248680067,0.15469781243400335,0.12367074523799768,0.12367074523799768,0.03093956248680067,0.12367074523799768,0.03093956248680067,0.03093956248680067,0.15469781243400335,0.04122358174599922,0.12367074523799768,0.03093956248680067,14742.379567913029,2.030965030154462,0.0
11,0.2105263157894737,0.3684210526315789,0.2105263157894737,0.2105263157894737,0.06796962416991069,0.10195443625486603,0.040781774501946415,0.15404876120093278,0.030809752240186557,0.10195443625486603,0.030809752240186557,0.15404876120093278,0.10195443625486603,0.030809752240186557,0.15404876120093278,0.030809752240186557,49.387912261804345,2.223432783896376,0.0
14,0.3018608363764743,0.2938299528014434,0.19950006198714015,0.20480914883494214,0.08469776690852379,0.08469776690852379,0.03775474846286146,0.03775474846286146,0.03775474846286146,0.03775474846286146,0.03775474846286146,0.18877374231430732,0.03775474846286146,0.18877374231430732,0.03775474846286146,0.18877374231430732,2562.525149784089,2.1900628770102255,0.0
15,0.20261162907848604,0.2772626033348328,0.32954155102545796,0.19058421656122315,0.11742120968641095,0.11742120968641095,0.028653702185664574,0.11742120968641095,0.028653702185664574,0.08806590726480823,0.028653702185664574,0.028653702185664574,0.08806590726480823,0.14326851092832288,0.14326851092832288,0.07045272581184658,272.3599299630279,2.0466656638261833,0.0
13,0.3130097707397799,0.3113594556040693,0.18781538682807544,0.18781538682807544,0.18282974112363387,0.18282974112363387,0.04566198438309595,0.03656594822472677,0.03656594822472677,0.03656594822472677,0.07990847267041792,0.03656594822472677,0.10654463022722388,0.03656594822472677,0.18282974112363387,0.03656594822472677,226.91915885001654,2.625313748534499,0.0
17,0.1826058065721597,0.3195601615012794,0.31522822535440115,0.1826058065721597,0.15328042506669612,0.15328042506669612,0.16119929155550636,0.15328042506669612,0.03223985831110127,0.03223985831110127,0.03223985831110127,0.03223985831110127,0.03223985831110127,0.03223985831110127,0.15328042506669612,0.03223985831110127,52.77559083372574,2.030965030154462,0.0
12,0.2105263157894737,0.3684210526315789,0.2105263157894737,0.2105263157894737,0.16081338394878397,0.03347573949881091,0.12061003796158799,0.16737869749405454,0.03347573949881091,0.16081338394878397,0.03347573949881091,0.06892002169233599,0.03347573949881091,0.03347573949881091,0.12061003796158799,0.03347573949881091,11789.041835840853,2.223432783896376,0.0
16,0.20449754401090664,0.2825527378389038,0.32141067820967645,0.1915390399405132,0.15032534464817923,0.09518010039191642,0.030065068929635848,0.05438862879538082,0.030065068929635848,0.15032534464817923,0.030065068929635848,0.030065068929635848,0.07614408031353315,0.12690680052255524,0.15032534464817923,0.07614408031353315,7.7281307976025895,2.0424320856721936,0.0
15,0.2940103351554,0.2984014619665493,0.2003305715029441,0.20725763137510675,0.1598933291317663,0.15212089365066478,0.03197866582635326,0.03197866582635326,0.03197866582635326,0.03197866582635326,0.03197866582635326,0.15212089365066478,0.03197866582635326,0.15212089365066478,0.1598933291317663,0.03197866582635326,2013.7011414620226,2.1900628770102255,0.0
14,0.3145460636802234,0.3100295048171227,0.187712215751327,0.187712215751327,0.11025547580745247,0.06615328548447148,0.1576610390112585,0.1576610390112585,0.0315322078022517,0.0315322078022517,0.0315322078022517,0.0315322078022517,0.08269160685558936,0.0315322078022517,0.1576610390112585,0.11025547580745247,69.79018263199762,2.625215967110837,0.0
18,0.1819291831768945,0.31776556308664566,0.31837607055956535,0.1819291831768945,0.15026636612518834,0.03005327322503767,0.14420767455538808,0.11536613964431046,0.03005327322503767,0.15026636612518834,0.03005327322503767,0.03005327322503767,0.14420767455538808,0.11536613964431046,0.03005327322503767,0.03005327322503767,653556.8651091359,2.030965030154462,0.0
13,0.2105263157894737,0.3684210526315789,0.2105263157894737,0.2105263157894737,0.04166666666666665,0.20833333333333326,0.04166666666666665,0.04166666666666665,0.04166666666666665,0.04166666666666665,0.04166666666666665,0.20833333333333326,0.04166666666666665,0.04166666666666665,0.20833333333333326,0.04166666666666665,115.36065215790316,2.223432783896376,0.0
19,0.1818352771344356,0.3182117349852623,0.31811771074586653,0.1818352771344356,0.0827658385176012,0.14844734661595618,0.0551772256784008,0.0827658385176012,0.029689469323191237,0.13242534162816194,0.029689469323191237,0.029689469323191237,0.14844734661595618,0.0827658385176012,0.14844734661595618,0.029689469323191237,92580686222.79129,2.030965030154462,0.0
