generation,add,sub,mul,div,Ageing index,Population density,migrants_Males,labour productivity,x,y,unemp_45 - 54,higher_female,no_male,avg_wage,Capital revenue,PPD/PSD,population_fitness,elite_fitness,val_fitness
4,0.27200872661754705,0.23553558430920132,0.24590790968669768,0.2465477793865541,0.06921331307388458,0.0693371584143159,0.08903763855324075,0.08903146047724107,0.08999335754974543,0.07858453553097744,0.09937067712259011,0.09937067712259011,0.09937067712259011,0.05940754759395571,0.0784779221526642,0.07880503528620483,151626.5357580125,2.714359067034742,0.0
5,0.24545928618613078,0.2452073880196598,0.25257714773888473,0.25675617805532464,0.0862598992511743,0.0862598992511743,0.0862598992511743,0.07738199802315933,0.07046477209156697,0.0862598992511743,0.0862598992511743,0.07581413662470471,0.0862598992511743,0.0862598992511743,0.0862598992511743,0.0862598992511743,3286.2125281336903,2.3839307189301273,0.0
4,0.2540244363653218,0.25643067726521324,0.24443789067639762,0.24510699569306732,0.08801240950338693,0.08801240950338693,0.07710202016779658,0.08801240950338693,0.08801240950338693,0.07710202016779658,0.08038563546246945,0.07843396420107904,0.0708894934771499,0.08801240950338693,0.08801240950338693,0.08801240950338693,760.8848887871336,3.6625871285682674,0.0
4,0.24253546196069894,0.26483830199702163,0.23886649488228184,0.25375974115999755,0.0801920746866273,0.08053643568659073,0.08007305225751178,0.08119135067066838,0.09098344159310212,0.09098344159310212,0.09098344159310212,0.08130050416022352,0.09098344159310212,0.08130050416022352,0.07028096133507802,0.08119135067066838,4376.1685877428,3.4583056112177664,0.0
6,0.2499057572234689,0.2306190315868066,0.2597376055948623,0.2597376055948623,0.07962428809420848,0.07922786317218965,0.08606908133538106,0.07573604276603166,0.08423483164639946,0.09514392255549035,0.08617023956544462,0.08791727992085459,0.08469815992902076,0.06856093318843468,0.08654827649116353,0.08606908133538106,3050.2006858610134,2.130605316993349,0.0
6,0.2520709119951298,0.22566873350907712,0.2590064255385376,0.2632539289572554,0.08969443091832861,0.0787853400092377,0.08969443091832861,0.08119358977382891,0.07457015059661383,0.07890306401185379,0.08969443091832861,0.07969231820721162,0.07924866829185902,0.08969443091832861,0.08969443091832861,0.07913471451775207,5145.118747927682,2.3839307189301273,0.0
5,0.24812812028236744,0.24002206472881438,0.24947593916465155,0.26237387582416677,0.07534560145032468,0.06478674177819048,0.07347718820000883,0.09391689391713942,0.0948182734201209,0.08412723524687107,0.10360562073355298,0.09338287318322011,0.09293070742678831,0.06615676382174221,0.08402732942877252,0.07342477139326849,1194082.1713125724,2.223432783896376,0.0
7,0.2363716841406501,0.24551529336901096,0.25939153037557117,0.2587214921147679,0.07393618486118414,0.0839017920582253,0.09024266024875319,0.08066535486059695,0.07763347218899293,0.09865378976604931,0.09033642001315763,0.08104659519863307,0.07875047372386079,0.06390378858952869,0.09068680824226473,0.09024266024875319,53.9581245547862,2.029236294510776,0.0
5,0.25347879988388067,0.25555880061025843,0.24519200615623807,0.24577039334962292,0.08748599923779442,0.08748599923779442,0.07780306180491586,0.08748599923779442,0.08748599923779442,0.07780306180491586,0.08071726041634791,0.07898515809329476,0.0722894632159646,0.08748599923779442,0.08748599923779442,0.08748599923779442,9407377.113115238,2.4062917952791034,0.0
7,0.24597649671271216,0.23406487452592048,0.26445057329226646,0.2555080554691007,0.09097056614654021,0.08085933947857464,0.09097056614654021,0.08309145574250315,0.06627752540852719,0.08096845343542321,0.09097056614654021,0.08169998350831456,0.08128878106324045,0.08074903518765139,0.09097056614654021,0.08118316158960444,1123.4959996867342,2.3484765819942894,0.0
5,0.24296983270020156,0.27683427373568575,0.2137321012369672,0.26646379232714545,0.08048431805475564,0.08079664182703426,0.08037636873978944,0.08139062755239414,0.09027172261169138,0.09027172261169138,0.09027172261169138,0.08148962607318734,0.09027172261169138,0.08148962607318734,0.07149527368049217,0.08139062755239414,3088.3278277513828,3.445275337543879,0.0
6,0.2522780049490538,0.23153722182196196,0.2522471124795284,0.26393766074945585,0.07821174082628699,0.0692377179040985,0.07662376789577204,0.09399556687065527,0.09476165341527466,0.08567529138302468,0.10223005991603387,0.09354170021687609,0.08315409929437681,0.07040210587822635,0.07558707778636649,0.07657921861300834,9708.346422848983,2.223432783896376,0.0
8,0.24714760357489196,0.24238714059149988,0.243214916458621,0.2672503393749872,0.07653301629890279,0.0855714847467164,0.0913224375927053,0.08263614574371222,0.06932661437221227,0.09895104739533996,0.09140747452577805,0.08298191782746404,0.08089941336067773,0.057322745752883944,0.09172526479090205,0.0913224375927053,656.5203301701976,2.003795171756044,0.0
8,0.24285306184166938,0.2445408662956128,0.26071329761510825,0.25189277424760953,0.09429398505655626,0.08450658049962048,0.09429398505655626,0.08666721101563878,0.07039176355760367,0.0846121999732565,0.09429398505655626,0.08532030206651052,0.08492226878954995,0.0630499822000155,0.07282770484331678,0.08482003188481897,54.74355290659941,2.328391735648893,0.0
6,0.24966409243137833,0.23951087389780235,0.25513824617196895,0.2556867874988504,0.07754453191737218,0.08810424831794875,0.07903159088315985,0.08810424831794875,0.08810424831794875,0.07903159088315985,0.08176211825481101,0.08013918398223131,0.07386549417157352,0.08810424831794875,0.08810424831794875,0.08810424831794875,738.0238159809297,2.4062917952791034,0.0
7,0.232464804669872,0.23831375587115722,0.24559454759357077,0.2836268918654001,0.06991932437027217,0.0717522114833783,0.07874824259862967,0.09520272724105455,0.09592836074058064,0.08732180221826877,0.10300239954610708,0.09477282692416072,0.0740246502590103,0.07285511418596037,0.07776629470084252,0.07870604573173486,2187.1377164547976,2.2185675409539574,0.0
